positive,['We all have to make a mental break at mental park.This ain [unk] topo to let go and try to stay near the older month and a fortune bitch ment hookah #mtbf ']
positive,"[""[ ' all gotta make a break to park. . this ain [] t to leave me out top and trying me close out the month work tomorrow, i strong pie and a lucky berry mint # mtbf ' ]""]"
positive,"[""[ ' all gotta make a to mental break trailhead park. . this ain [UNK] t about to leave me out so top and me trying close out the month tomorrow work at, i need a old strong pie and lucky a berry mint hookah # mtbf ' ]""]"
positive,"[""[ ' this im come to now, form me exist this hookah today get up this ella mai album maine disco ðy½a € a ™. .. [UNK] ' ]""]"
positive,"['This is a hit now, make me this hookah now become this album on Ella Maya Me Disco"
positive,"[""[ ' this im now, me be this now up mai album me ðy½a. .. [UNK] ' ]""]"
positive,"[""[ ' this hit now im, make me be hookah this now up get this ella mai album me ðy½a disco € a ™. .. UNK [] ' ]""]"
neutral,"[""[ ' and seen and so big. .. ppl smoke card. i pass off to comprise about 60 ' ]""]"
neutral,['and look large ... people smoke.abdi has been around 60']
neutral,"[""[ ' and. .. . i happen to about 60 ' ]""]"
neutral,"[""[ ' seen and so big. .. ppl smoking cards i. happen be to about 60 ' ]""]"
positive,"[""[ ' @ elidaruler _ yep & amp; where tf goes hookah before they go? ! when single set my fingers just get to make certain you wear [UNK] s endure up lemonade [UNK] ' ]""]"
positive,['@Dewradler _PP and mp and where they are going to tiny?! When I have set my fingers just to ensure you to make sure.
positive,"[""[ ' @ elidaruler _ yep &; where tf go? ! when i set my fingers just got to make sure you [UNK] stand [] ' ]""]"
positive,"[""[ ' @ elidaruler yep _ & amp; where tf goes before hookah go they? ! i when set my just fingers to got sure make don you [UNK] stand s up lemonade UNK [] ' ]""]"
negative,"[""[ ' on sit over at the house the early day just now with fun because litre / one sound out not listen. wack af. ' ]""]"
negative,['' To sit at home at home at home because l / i don't hear.okf.']
negative,"[""[ ' sitting over at the house the just fun because / i not. . ' ]""]"
negative,"[""[ ' on over sitting at the other house the day just with because fun i l said not / listen. af wack. ' ]""]"
neutral,"[""[ '. .. tail end fail hither once again? [UNK] ' ]""]"
neutral,['... ... can i die here again? [UNK]]]]
neutral,"[""[ '. .. ? [] ' ]""]"
neutral,"[""[ '. . can. here die again? UNK [] ' ]""]"
positive,"[""[ ' literal network play biz, @ _ nought ' ]""]"
positive,"['Real Network Games, @ _ 0']"
positive,"[""[ ' playing, @ _ ' ]""]"
positive,"[""[ real ' network playing game, @ 0 _ ' ]""]"
positive,"[""[ ' my homeboy be spoiling the hellhole all of you. o give it another hard cash and coal for your hookah talking about [UNK] stop let these things buy you shit with [UNK] boy byeeee lowkey you one of these niggassss [UNK] ' ]""]"
positive,"['My house spoils the hell of you.o gives it another cash and coal for your hookah and talks about [UNK] to stop buying these things for your shit with [UNK] Boy Byee, you one ofthese niggassss [UNK] ']"
positive,"[""[ ' homeboy be the of. o give it cash coal for hookah talking about [UNK] stop letting these things buy you shit [UNK] boy byeeee lowkey you one of niggassss [UNK] ' ]""]"
positive,"[""[ ' homeboy my spoiling be the all hell of you. o give another it cash and coal for your hookah about talking [UNK] stop these letting things you buy with shit [] UNK boy byeeee lowkey one you of these niggassss [UNK] ' ]""]"
neutral,"[""[ ' music of yall alone only only smoke narghile nd video ' ]""]"
neutral,['Moisture Music only smokes' Video']
neutral,"[""[ ' only but only smoking hookah ' ]""]"
neutral,"[""[ ' music of yall only but only smoking hookah video nd ' ]""]"
neutral,"[""[ ' with hotboxin after the the segment ' ]""]"
neutral,['With Hotboxin after the section']
neutral,"[""[ ' with hotboxin after ' ]""]"
neutral,"[""[ with ' after the hotboxin the section ' ]""]"
positive,"[""[ ' man my girl @ rodwave involve to stand ended and release that album! feel quick to vanish, smoke taboo operating theatre cry. .. ' ]""]"
positive,"[Man My Girl @ RodWave should stand and release the album. Be ready to fly, smoke or cry ... ']"
positive,"[""[ ' man my girl @ need to stand over release! feel, smoke cry. .. ' ]""]"
positive,"[""[ ' my man girl @ rodwave need to stand over release that and album! feel ready to, fly smoke out cry or. .. ' ]""]"
positive,"[""[ ' couplet margaritas, tonic, corking lighting. sang froid. .. [UNK] ' ]""]"
positive,"['Margaritas, fresh, great light. Cool ... [UNK]']"
positive,"[""[ ', ,. .. . [UNK] ' ]""]"
positive,"[""[ margaritas ' couple, great fresh light, .. cool. . [UNK] ' ]""]"
positive,"[""[ ' unitary new kinda clock time ' ]""]"
positive,['A new little time']
positive,"[""[ ' time ' ]""]"
positive,"[""[ ' new time one kinda ' ]""]"
positive,"[""[ ' i am suppose i ask to roll toss off on the hills but growing eminent as these may grow as cana € ™ thyroxin go jurist bowl! ' ]""]"
positive,[I think I will need to poem the surface of the hill and grows higher like these things may occur like Casa €
positive,"[""[ ' i thinking i roll down on the hills grow as cana € ™ go judge bowl! ' ]""]"
positive,"[""[ ' i am thinking i need roll to down the hills on but higher growing as these may as cana grow € t ™ go bowl judge! ' ]""]"
negative,"[""[ ' no more now we throwing hookah in your ocean ' ]""]"
negative,['No we're throwing hookahs in your sea now]]
negative,"[""[ ' now we hookah sea ' ]""]"
negative,"[""[ ' now no we hookah throwing in ' your sea ]""]"
positive,"[""[ ' i blame my girl at fuck off totally hooked on chicha! hawkeye state € ™ m being slave to in high spirits earth! !! ! i just got the - quaternion tones per week! ' ]""]"
positive,"[] I blamed my girlfriend, because I was completely connected to the hall .IIA!']"
positive,"[""[ ' i blame girlfriend on! ia ™ m being slave to! !! ! i just got the - 4 per week! ' ]""]"
positive,"[""[ ' i blame my at getting girlfriend hooked totally on hookah! € ia ™ m being to slave earth high! !! ! just i the got - 4 per week tones! ' ]""]"
negative,"[""[ ' hookah bring in pine tree state world health organization? ?? ?? say him ။ ' ]""]"
negative,['Hookah make me what ?????? he says.']
negative,"[""[ ' hookah? ?? ?? ။ ' ]""]"
negative,"[""[ ' hookah me makes who? ?? ?? says him ။ ' ]""]"
positive,"[""[ ' @ rylzhotmom when it looks that cool only thing is it piss knocked out hookah wet and drunkenness work so fast operating room throw to get wine colored in the shisha that shit used to hit ' ]""]"
positive,['@ orklzhotMom seems to be cool and it should be noticed by the pilga cells and beat the kisses to be too quick and
positive,"[""[ ' @ rylzhotmom when it looks that cool only is make out shisha and drink work so fast have in the shit used hit ' ]""]"
positive,"[""[ ' @ rylzhotmom when looks it that cool only thing is make it out shisha and wet drink so work fast have or to get wine shisha the in that shit to hit used ' ]""]"
positive,"[""[ ' @ imjustsway bro used slight smoke for me ۔ ' ]""]"
positive,['@ imjustway Bro used little smoke to me۔']
positive,"[""[ ' @ imjustsway bro used smoke ' ]""]"
positive,"[""[ ' @ bro used imjustsway smoke little for me ' ۔ ]""]"
positive,"[""[ ' @ samuel _ hefner i [UNK] mb at myself myself be fuddle a bitter wine colored astir my room. .. ' ]""]"
positive,[
positive,"[""[ ' @ _ hefner [] at myself drink a up my. .. ' ]""]"
positive,"[""[ ' @ samuel hefner _ [i UNK] m myself at am drink myself a wine bitter up my. room. . ' ]""]"
positive,"[""[ ' hookah, darkness, clear, green champagne every nox that yea liothyronine belong in before [UNK] and break down through with today [UNK] [UNK] ' ]""]"
positive,"['Water smoke, dark, transparent, green champagne, before [UNK] every night, today experienced [UNK] [UNK]']"
positive,"[""[ ', dark, , green that yea in before [UNK] and going today [] [] ' ]""]"
positive,"[""[ ' hookah, dark, clear, champagne green every that night t yea in belong before UNK [] and today through going [] UNK [] UNK ' ]""]"
positive,"[""[ ' simply similar this bum kalian. . ' ]""]"
positive,['Just like this cheap narri ..']
positive,"[""[ ' just. . ' ]""]"
positive,"[""[ just ' cheap like hookah this. . ' ]""]"
positive,"[""[ ' @ isadoradaniella @ nondesc50757220 @ i _ quick @ my masses called cbd back so that ain tonne literally non want ' ]""]"
positive,['Istadadaladanyla @ Nondesc5075722220 @ I'm ready @ I didn't call the cbd behind
positive,"[""[ ' @ @ @ i _ @ people cbd so that t literally want ' ]""]"
positive,"[""[ ' @ @ isadoradaniella @ i nondesc50757220 _ @ my ready called people cbd back so that ain t not literally ' want ]""]"
neutral,"[""[ ' @ break to facebook get unitedly:) ' ]""]"
neutral,['@ Go to Facebook assembled :)
neutral,"[""[ ' @ got:) ' ]""]"
neutral,"[""[ ' @ to facebook together go got:) ' ]""]"
positive,"[""[ ' @ in 2009 ' ]""]"
positive,['@ u 2009']
positive,"[""[ ' @ ' ]""]"
positive,"[""[ ' @ 2009 ' in ]""]"
positive,"[""[ ' laid across your chairwoman sip on my cervix before my base on balls & scroll; keep an eye on # ။ ' ]""]"
positive,['Set across your chair sipping on my neck before my walk and roll; watch #။']
positive,"[""[ ' laid sipping on my walk &; watching # ။ ' ]""]"
positive,"[""[ ' across laid your chair my sipping on before neck my walk & roll; watching ။ # ' ]""]"
positive,"[""[ ' [UNK] ‚ ǁ ‚ [UNK] ‚ [UNK] ‚ [UNK] ‚ [UNK] ‚ [UNK] ‚ [UNK] ‚ [UNK] ‡ [UNK] ■ [UNK] ‚ [UNK] ‚ [UNK] ‚ ↑ ‚ • fasho smackin that hookah a doing angry boozing of n smoking black meat milds ' ]""]"
positive,"[UNK], [UNK], [UNK], [UNK], [UNK], [UNK], [UNK] UNK], [UNK] UNK], [UNK] UNK], [UNK] UNK], [UNK] UNK], [UNK] UNK], [UNK] UNK], [UNK] UNK], [UNK] UNK], [UNK] UNK], [UNK] UNK], [UNK] UNK].] Hoohah is made by taking a few black meats that are angry with Hookah.]"
positive,"[""[ ' [] ‚ ǁ ‚ [UNK] [UNK] ‚ [] [UNK] ‚ [UNK] ‚ [UNK] ‚ [UNK] ‡ [UNK] ■ [UNK] ‚ [UNK] ‚ [UNK] ↑ ‚ a doing angry drinking of n smoking black meat milds ' ]""]"
positive,"[""[ ' [] UNK ǁ ‚ [‚] UNK ‚ [] UNK ‚ [UNK] ‚ [UNK] ‚ [UNK] ‚ [UNK] ‚ [UNK ‡] [UNK] ■ [UNK] ‚ [UNK] ‚ [UNK] ‚ ↑ ‚ fasho • smackin that hookah a doing angry drinking of smoking n black meat milds ' ]""]"
positive,"[""[ ' idc news cipher says comprise bump you high pitched. ' ]""]"
positive,['IDC News Nobody says you make you high' ']
positive,"[""[ ' news nobody is you. ' ]""]"
positive,"[""[ ' idc news nobody is says you knocked high. ' ]""]"
positive,"[""[ ' airport lounge on american plane ' ]""]"
positive,['American airport lounge airport']
positive,"[""[ ' lounge plane ' ]""]"
positive,"[""[ ' lounge on airport plane american ' ]""]"
positive,"[""[ ' marcus santana pass off totally the day with shisha. . suit this shit fare somebody wanna fuck [UNK] straightaway i likeeeeee ' ]""]"
positive,['M.Santana happens all the time with Sisha .. Cause this shit do someone wanna luck [UNK] now LiKeeeee ']
positive,"[""[ ' marcus happens the day shisha. . this do fuck [] i likeeeeee ' ]""]"
positive,"[""[ marcus ' santana happens all day the with shisha. . this cause somebody shit do wanna fuck UNK [now] i likeeeeee ' ]""]"
positive,"[""[ ' business [UNK] is actually a bar waiting area and my brain just gets flood with different line ideas. . my notes make up keep with these many money schemes. ' ]""]"
positive,]
positive,"[""[ ' [] is bar lounge and my brain flooded with ideas. . my notes are keeping with money schemes. ' ]""]"
positive,"[""[ ' business [UNK] actually a is bar and lounge my brain just gets with flooded business different ideas. . my notes keeping are with many these schemes money. ' ]""]"
positive,"[""[ ' i wanna take aim hookah, or i try tae take my ass to seam need ' ]""]"
positive,['I want to take Hookah or I try to take my hole in bed']
positive,"[""[ ' i take, or try take my ass bed ' ]""]"
positive,"[""[ i ' take wanna hookah, tae or i try take my ass to want bed ' ]""]"
positive,"[""[ ' simply lil was really just demote my hubble bubble like ' ]""]"
positive,['But lil was just my hookah as'] broke
positive,"[""[ ' but lil just broke my ' ]""]"
positive,"[""[ ' but lil really my was just broke hookah like ' ]""]"
positive,"[""[ ' okay bringing a hookah in every road stumble from hither myself ' ]""]"
positive,['Good to bring hookah in all ways from here on my own'
positive,"[""[ ' okay bringing hookah road from here ' ]""]"
positive,"[""[ okay ' in bringing a hookah every trip road from here myself ' ]""]"
neutral,"['[ \' @ chaos @ metal @ donutflame @ pandemonium @ valorleaks "" i receive friend. thank you they place \\ \' second in pine tree state "" \' ]']"
neutral,"['@ chaos @ donutflame @ chaos @ dicorleaks ""I got friends. Thank you that they put in me""']"
neutral,"['[ \' @ @ @ @ @ valorleaks "" i. thank you they \\ \' me "" \' ]']"
neutral,"['[ \' @ @ chaos metal donutflame @ @ @ chaos "" valorleaks friends i got. thank you place they \\ in \' s me "" \' ]']"
positive,"[""[ ' i ‟ m formally a someone that privy certainly mint narghile direct । ' ]""]"
positive,"[""I"" is a person I can correctly straighten the person who is ""mourning begging"". ']"
positive,"[""[ ' i ‟ a that certainly straight । ' ]""]"
positive,"[""[ i ' officially ‟ m a person that can mint certainly । hookah straight ' ]""]"
positive,"[""[ ' your cara becomes all weekly lounge air hostess tonight to novel private effect. take a boyfriend. archive: / / t. kz / । ' ]""]"
positive,['Your cara becomes a weekly restraint hostess tonight for a new personal occasion. Have a boyfriend.]]
positive,"[""[ ' your becomes weekly tonight to new event. boyfriend. archive: / /. kz / ' ]""]"
positive,"[""[ ' your becomes cara all lounge weekly to tonight new hostess private. event a having boyfriend archive. : / / t. kz / । ' ]""]"
positive,"[""[ ' norman thomas manage whose gondola? arrange you bring maine yes, sir do. https: / / about. co / file away ' ]""]"
positive,"['Whose car in Tomas? Did you bring me yes, sir. Https: / / about. Co / archive']"
positive,"[""[ ' thomas do? bring me yes, . https: / /. / ' ]""]"
positive,"[""[ thomas ' whose do car? do bring you yes me sir, . do: https / / co about. / archived ' ]""]"
neutral,"[""[ ' that big girl and i comprise discover foretell that crummy bottom for [UNK] ' ]""]"
neutral,['The Great Girl and I Were Exposed Beyond the Cheap Ass for [UNK]']
neutral,"[""[ ' girl and was called cheap for [UNK] ' ]""]"
neutral,"[""[ ' big that and girl i was exposed called that cheap ass for [UNK] ' ]""]"
positive,"[""[ ' idgaf fans crataegus oxycantha say, grievous bodily harm be a nargileh! ' ]""]"
positive,"['IDGAJAJ fans to say, Max is a book Hookah!']"
positive,"[""[ ' may say, hookah! ' ]""]"
positive,"[""[ idgaf ' may say fans, is a max hookah! ' ]""]"
neutral,"[""[ ' [UNK] first round off w the water pipe omega oakland ' ]""]"
neutral,['[Unk] First round w hookah z oakland']
neutral,"[""[ ' [] round w hookah ' ]""]"
neutral,"[""[ ' [UNK first] w round hookah the ' z oakland ]""]"
positive,"[""[ ' same my sheesha to the initiatory clock time october 2009 [UNK] ' ]""]"
positive,['The first time to the first time October 2009'] to [UK] ']
positive,"[""[ ' hookah to first october 2009 [] ' ]""]"
positive,"[""[ like ' my to hookah the time first 2009 october UNK [] ' ]""]"
positive,"[""[ ' one be hold up set up as hookah and now do we sumn wrong with my is [UNK] ' ]""]"
positive,"['I have not become placed as a hookah, and now I have a tumm with my [UNK]']"
positive,"[""[ ' gone set as hookah and now we sumn wrong [UNK] ' ]""]"
positive,"[""[ ' i was set up as gone hookah and now we do wrong sumn with my [UNK is] ' ]""]"
neutral,"[""[ ' 1 need no ember for the party ' ]""]"
neutral,['I don't need carbon for the company']
neutral,"[""[ ' i coal for ' ]""]"
neutral,"[""[ need ' i no coal the company for ' ]""]"
neutral,"[""[ ' @ vitamin d _ _ friend we put on [UNK] t smoke merely me get a line you suppose when love get along to ۔ ' ]""]"
neutral,"['@ D _ _ Friend, we do not smoke, but I heard how you say when love for۔']"
neutral,"[""[ ' @ d _ _ we [] me heard you when love comes to ' ]""]"
neutral,"[""[ ' @ d _ _ we friend [don] t UNK smoke but me say heard you love when to comes ۔ ' ]""]"
positive,"[""[ ' henry oscar houghton & brewster; identify [UNK] ' ]""]"
positive,['UHouron & Brewster;Igama [Unk] ']
positive,"[""[ ' &; [] ' ]""]"
positive,"[""[ ' & houghton; name brewster UNK [] ' ]""]"
neutral,"[""[ ' and after 1 got at throat that just pox from big son hookah spot ' ]""]"
neutral,"['And when I got into the throat, a good boy is hanging on a big boy's water chimney']"
neutral,"[""[ ' after got at throat that good big boy ' ]""]"
neutral,"[""[ ' after and i got at good that throat pox big from boy place hookah ' ]""]"
positive,"[""[ ' is in that location a table service where you would get frankie and lucy fork out? no anyone ။ ' ]""]"
positive,['There is a service where you know Frankie and Lucy? Nobody.']
positive,"[""[ ' is there a service would get? no anyone ။ ' ]""]"
positive,"[""[ is ' there service where a you would frankie get and lucy delivered no? anyone ' ။ ]""]"
positive,"[""[ ' it bulge on 2pm subsequently and set the hookah upwards ' ]""]"
positive,['It began at 2 pm later and set hookah up on']
positive,"[""[ ' it later and set hookah ' ]""]"
positive,"[""[ ' it started 2pm on later and hookah set the up ' ]""]"
positive,"[""[ ' cerebrate m really m finna go through my hair by the nighttime ' ]""]"
positive,['Think that M Finna goes to my home hair']
positive,"[""[ ' m really m go through my by ' ]""]"
positive,"[""[ ' think m m really through finna go hair by my the night ' ]""]"
positive,"[""[ '. .. fightin in shisha maine dancing all complete [UNK] ′ mb ‚ degree fahrenheit ‚ thousand ။ ' ]""]"
positive,"['... Fights in Shisha Me Dance everywhere [UNK]' M, F, m.']"
positive,"[""[ '. .. fightin in shisha me dancing [] f m ' ]""]"
positive,"[""[ '. . fightin. shisha in dancing me all over [UNK] m ‚ ′ f ‚ m ' ။ ]""]"
positive,"[""[ ' @ n _ _ _ where things ferment young beaver state lol information technology work ' ]""]"
positive,"['@ n _ _ _, where things work new or lol' works']"
positive,"[""[ ' @ _ _ _ where it works ' ]""]"
positive,"[""[ ' @ _ n _ _ where work things new or it works lol ' ]""]"
positive,"[""[ ' that hookah fountainhead spate leads three dissimilar lol before i place them [UNK] ‚ ' ]""]"
positive,"[""This hurry of the head leads three different lol before I put them [Unk]""]"
positive,"[""[ ' that hookah head rush leads before [UNK] ‚ ' ]""]"
positive,"[""[ ' that head hookah rush different leads three before i lol put them [UNK ‚] ' ]""]"
positive,"[""[ ' the third line terminate making the hookah direction information technology finally acquire. [UNK] ' ]""]"
positive,"['The Third Line Finished via Hookah, which finally won. [UNK]']"
positive,"[""[ ' making the hookah it eventually won. [] ' ]""]"
positive,"[""[ ' line the third the ended making hookah way it won. eventually [UNK] ' ]""]"
negative,"[""[ ' you need to remember all the adventurous sashay, bike parks, the tag, urine park. thing say more to work on the girls ' ]""]"
negative,"['You want to remember all adventure excursions, driving parks, brand, water parks."
negative,"[""[ ' you to remember all the, bicycle parks, tag, parks. things to on the ' ]""]"
negative,"[""[ ' want you to all remember adventurous excursions the, parks bicycle the, tag, parks water things. say more to working the on girls ' ]""]"
negative,"[""[ ' he gonna see thing but of [UNK] this nigga really ain [UNK] t hide the love without hookah pen so i look trough helium went to paris and take a telecasting burning the lashes into his silver tray and put her video pen in a water bottle for and if you the girl i told him if [UNK] ll pay for everything ' ]""]"
negative,"['He will see the thing but of [UNK] this negro really do not hide love without the n nhormilè pen, so I waited to go to Paris and made a video by burning the eyelashes in his silver tray and I put his ownPen VIDEO A BOTTLE OF WATER FOR AND IF THE GIRL I SAID HIM If [UNK] will pay for everything ']"
negative,"[""[ ' he gonna see thing but [UNK] this nigga really ain [] t hide the love without hookah pen so waited till went to paris and took a video burning the lashes into his silver tray and video in a water bottle for and if you i him if [UNK] ll pay for everything ' ]""]"
negative,"[""[ ' he gonna thing but see of [UNK] this nigga really ain UNK [] t hide love the without hookah pen so i waited till went he paris to and took a video burning the lashes into his silver tray and put her video pen in a water bottle if for and you the girl i told him if [] ll UNK pay for everything ' ]""]"
positive,"[""[ ' tacos be indeed hot. , bout to alight me hookah. , show maine no celebrity. .. have maine a good show i live. i loveee being at nursing home ' ]""]"
positive,['tacos are very hot.m love to stay at home']
positive,"[""[ ' hot. , bout to light me hookah. , me no celebrity. .. give me a show i. at ' ]""]"
positive,"[""[ ' tacos are so. hot bout to, me hookah light. , show me no celebrity. .. me give good a i show. live i loveee being at ' home ]""]"
neutral,"[""[ ' @ be information technology kill a sheesha [UNK] ' ]""]"
neutral,['@ Did it kill Hoka [ink]']
neutral,"[""[ ' @ is a [] ' ]""]"
neutral,"[""[ ' @ it is hookah kill a [] UNK ' ]""]"
positive,"[""[ ' did a adorable kalian now she get headed he ' ]""]"
positive,"[""Make a wonderful hookah, now she's headed""]"
positive,"[""[ ' did lovely now got he ' ]""]"
positive,"[""[ ' a did lovely now hookah headed she got he ' ]""]"
positive,"[""[ ' lavatory kalian was a piteous people ' ]""]"
positive,['John Hookah was poor people']
positive,"[""[ ' hookah was poor ' ]""]"
positive,"[""[ hookah ' john was poor a people ' ]""]"
positive,"[""[ ' dj hookah plot! ' ]""]"
positive,['DJ HAOKAH GAMK!']
positive,"[""[ '! ' ]""]"
positive,"[""[ dj hookah '! game ' ]""]"
positive,"[""[ ' and convinced these ugly guy rope to find my friends and i a tabular array boy. neat, right? no dubiousness i lost everyone and at present i [UNK] m fume the hookah alone and hoi polloi observe asking it if i got this table again. baller [UNK] maybe? maybe so definitely. ' ]""]"
positive,['And convinced these ugly kids to find my friends and me a table boy.] Maybe? Maybe so definitely.']
positive,"[""[ ' and convinced these ugly guys to friends and i a table boy. , right? doubt lost everyone and now [UNK] m smoking the alone and people keep it if i got this again. baller [UNK ]? maybe so definitely. ' ]""]"
positive,"[""[ ' and convinced ugly these guys to my find friends and i a table boy. , great right? no doubt lost i everyone now and i [UNK] m smoking the hookah alone people and asking keep if it i got this table again. baller [UNK] maybe? maybe so definitely. ' ]""]"
positive,"[""[ ' btw, i utterly cause call for french flavor after hunting for trademark ։ ' ]""]"
positive,"['BTW, I didn't do better on French after seeking a sign.']"
positive,"[""[ ', absolutely do flavor after search for ' ]""]"
positive,"[""[ ' btw i, absolutely take french flavor do after for search ։ trademark ' ]""]"
positive,"[""[ ' i omit hookah simply for pine tree state ' ]""]"
positive,['I miss Hokah but for me']
positive,"[""[ ' i miss me ' ]""]"
positive,"[""[ ' but i miss hookah for me ' ]""]"
positive,"[""[ ' dance straight off try over again try on n hookah ' ]""]"
positive,['Dance now try again to try n hookah']
positive,"[""[ ' try try hookah ' ]""]"
positive,"[""[ ' now try dance try again n ' hookah ]""]"
positive,"[""[ ' @ crisscross @ microphone sounds on it with child day, enjoy some hookah for tike! ' ]""]"
positive,"[@ Mike Mike enjoy the sound of sounds on a big day, a hookah for children.]"
positive,"[""[ ' @ mark @ mike it day, some for! ' ]""]"
positive,"[""[ ' @ mark @ mike on big sounds it day enjoy, some hookah kids! for ' ]""]"
positive,"[""[ ' this one trust. .. smoking hookah we one want unitary powerful now ' ]""]"
positive,['This I think ... smoke hookah we want one right now']
positive,"[""[ ' this. .. hookah one want now ' ]""]"
positive,"[""[ this ' i believe. .. smoke we hookah want one right one now ' ]""]"
positive,"[""[ ' [UNK] went out a hookah legal profession doing a love life piece of music net twelvemonth. .. [UNK] the tangible suspect have sex film. [UNK] ' ]""]"
positive,['[UN] out of Hookah's observer of the last year of the past year ... [Invalid] the true fun movie. [Invalid]']
positive,"[""[ ' [UNK] went out hookah doing last. .. [UNK] fucking. [UNK] ' ]""]"
positive,"[""[ ' [] UNK went out hookah a a doing bar love last piece. year. . [real UNK] the funny fucking movie. [UNK] ' ]""]"
neutral,"[""[ ' in live and w. & a; go steady herself pilfer depressed in her club ' ]""]"
neutral,['Live and W in. & Amp; see yourself secretly in your club']
neutral,"[""[ ' live w. &; see sneaking in club ' ]""]"
neutral,"[""[ in ' live and w. & amp see; herself in sneaking down club ' her ]""]"
positive,"[""[ ' @ ralph barton perry & fellow; if ita € ™ s five new family who fill up the urine dead mode ' ]""]"
positive,"['@ perry & Offers; if now the five new family filling the water ""]"
positive,"[""[ ' @ &; if s five new family who fill the dead ' ]""]"
positive,"[""[ ' @ perry associates &; if € ™ ita s new five who family the fill water dead ' way ]""]"
positive,"[""[ ' wow ‼ ‼ @ drive [UNK] ‼ exclude improving [UNK] grab every room some nutrient and a swallow more than vibe hither with me [UNK] @ el catador bar & amp; • http: / / t. co / [UNK] ' ]""]"
positive,['Wow ‼‼ @ drive [UNK]‼ shut up [UNK] snatch each room some food and a more vibe drink here with me [UNK] @ el catador bar & amp; • https: / / t.boUNK] ']
positive,"[""[ ' @ [UNK] ‼ shut up [UNK] grab room some food drink more vibe with [UNK] @ el catador bar & amp; • https: / / t. co / [] ' ]""]"
positive,"[""[ ' wow ‼ ‼ @ drive UNK [] shut ‼ up [grab UNK] every room food some and drink a more vibe here with [me UNK] el @ catador bar & amp; • https: / / t. co / [UNK] ' ]""]"
positive,"[""[ ' cookery dinner, smoking calean preparation food lunch penny pinching the theater [UNK] ' ]""]"
positive,"['Dinner Cooking, Smoking Hookah's Dinner [Unk]]]]"
positive,"[""[ ', smoking cooking food lunch the [] ' ]""]"
positive,"[""[ ' cooking, dinner hookah smoking lunch cooking the food near house [UNK] ' ]""]"
negative,"[""[ ' @ you and hookah get repel in them! good ole mj get no herbal drinkable! ' ]""]"
negative,"['@ U and his merko have been disgusting in them! You have no mj in a good lungs!"""
negative,"[""[ ' @ and hookah in! good ole had no! ' ]""]"
negative,"[""[ ' @ and you hookah in got them disgusting! ole good mj had no herbal drink! ' ]""]"
positive,"[""[ ' @ bigfreedia the sound of boodle hot ball club up to life ' ]""]"
positive,[@ Bigfridia to Chicago Hot Club's Voice Life ']
positive,"[""[ ' @ the sound of chicago up ' ]""]"
positive,"[""[ ' the @ bigfreedia of sound chicago hot up club life to ' ]""]"
neutral,"[""[ ' dutch people celluloid rattling takes milk river ass. ' ]""]"
neutral,['Dutch image really takes the milk ass.']
neutral,"[""[ ' dutch milk. ' ]""]"
neutral,"[""[ ' film really dutch milk ass takes. ' ]""]"
positive,"[""[ ' clip to keep its board up as ' ]""]"
positive,['Time holding up']
positive,"[""[ ' time to table ' ]""]"
positive,"[""[ ' time to keep table up its as ' ]""]"
positive,"[""[ ' elizabeth nargileh ։ ' ]""]"
positive,[Elizabeth Hokha '.'
positive,"[""[ ' ' ]""]"
positive,"[""[ elizabeth ' hookah ։ ' ]""]"
neutral,"[""[ ' night in a hookah waiting area comes toward memory of my own man [UNK] · [UNK] ‚ [UNK] ‚ ' ]""]"
neutral,"['On the night in the water gicell lounge, I will come to the memories of my man [Unk] / [Unk], [Unk],']"
neutral,"[""[ ' in a comes of my man [] · [] ‚ [UNK] ' ]""]"
neutral,"[""[ ' night in hookah lounge comes a toward memories of man my own UNK [·] [UNK ‚] [] UNK ‚ ' ]""]"
negative,"[""[ ' the hubbly bubbly world for ripe hoz relax । ' ]""]"
negative,['The Hookah World for Good Hoz Raclet।']
negative,"[""[ ' world good hoz । ' ]""]"
negative,"[""[ ' the hookah for world hoz good relax । ' ]""]"
positive,"[""[ ' tocopherol & adenosine monophosphate; sexual love would palpate crazy tonight. ' ]""]"
positive,['E & AMP; love would feel crazy tonight.']
positive,"[""[ ' &; love crazy. ' ]""]"
positive,"[""[ e ' & amp feel; love crazy would tonight. ' ]""]"
negative,"['[ \' @ foo @ flowermessiah [UNK] - - - attempt smoke hookah some day and some drunkenness and but everyone are "" level headed "" because they experience life history. \' ]']"
negative,!
negative,"['[ \' @ @ flowermessiah [UNK] - - - try smoking some and some drinking but "" "" live. \' ]']"
negative,"['[ \' @ @ foo flowermessiah [UNK] - - - try smoking hookah day drinking some and some and but are everyone "" healthy "" they because life live. \' ]']"
positive,"[""[ ' flummox aside of hookah ۔ ' ]""]"
positive,['Get away from hookah.']
positive,"[""[ ' get of ' ]""]"
positive,"[""[ get ' hookah away of ۔ ' ]""]"
positive,"[""[ ' call for ya hookah chapter ii as buckhead. ' ]""]"
positive,['Need Ya Hookah Chapter 2 cum'è Buckhead.']
positive,"[""[ ' hookah chapter as. ' ]""]"
positive,"[""[ ' ya hookah need 2 as chapter buckhead. ' ]""]"
positive,"[""[ ' finna order me some region this, lug the bottle of champagne, something crushed leather on chicha, maybe just vibe out in the edifice tonight! !! ' ]""]"
